bbl,rs_units_19,rs_units_20,rs_units_21,total_units_19,total_units_20,total_units_21,boro,cd,ct_10,year_built,bldg_class,rs_share_19,rs_share_20,rs_share_21
3054170033,37,37,37,38,38,38,3,314,0482,1930,C1,0.9736842105263158,0.9736842105263158,0.9736842105263158
3054170045,38,38,38,41,41,41,3,314,0482,1930,D1,0.926829268292683,0.926829268292683,0.926829268292683
3054170053,23,0,0,23,23,23,3,314,0482,1930,C1,1,0,0
3054180006,37,37,37,46,46,46,3,314,0482,1930,C1,0.8043478260869565,0.8043478260869565,0.8043478260869565
3054180018,37,37,37,46,46,46,3,314,0482,1930,C1,0.8043478260869565,0.8043478260869565,0.8043478260869565
3054190011,32,32,32,32,32,32,3,314,0480,1930,C1,1,1,1
3054200058,39,39,39,41,41,41,3,314,0480,1931,D1,0.9512195121951219,0.9512195121951219,0.9512195121951219
3054210001,56,58,57,59,59,59,3,314,0482,1931,D1,0.9491525423728814,0.9830508474576272,0.9661016949152542
3054220019,34,34,34,35,35,35,3,314,0480,1931,C1,0.9714285714285714,0.9714285714285714,0.9714285714285714
3054220050,37,37,36,37,37,37,3,314,0480,1931,C1,1,1,0.972972972972973
3054230039,6,0,0,6,6,6,3,314,0480,1931,C2,1,0,0
3054230040,6,0,0,6,6,6,3,314,0480,1931,C2,1,0,0
3054230041,6,0,0,6,6,6,3,314,0480,1931,C2,1,0,0
3054240001,2,0,0,90,90,90,3,314,0482,1954,D4,0.022222222222222223,0,0
3054240080,41,41,41,41,41,41,3,314,0482,2004,D8,1,1,1
3054250001,79,79,79,80,80,80,3,314,0482,1956,D1,0.9875,0.9875,0.9875
3054260045,37,37,37,37,37,37,3,314,0480,1931,C1,1,1,1
3054270068,9,0,0,9,9,9,3,314,0480,2007,C1,1,0,0
3054290044,16,16,16,16,16,16,3,314,0482,1929,C1,1,1,1
3054380036,40,40,40,42,42,42,3,312,0476,1931,C7,0.9523809523809523,0.9523809523809523,0.9523809523809523
3054380049,52,52,52,53,53,53,3,312,0476,1937,D1,0.9811320754716981,0.9811320754716981,0.9811320754716981
3054420006,62,62,62,65,65,65,3,312,0234,1927,D1,0.9538461538461539,0.9538461538461539,0.9538461538461539
3054470001,44,44,44,47,47,47,3,312,0234,1941,D1,0.9361702127659575,0.9361702127659575,0.9361702127659575
3054480058,31,0,31,36,36,36,3,312,0474,1931,D7,0.8611111111111112,0,0.8611111111111112
3054500006,39,39,39,39,39,39,3,312,0474,1923,C7,1,1,1
3054560001,34,34,34,34,34,34,3,312,0474,1925,C7,1,1,1
3054580006,46,46,46,47,47,47,3,312,0236,1934,D1,0.9787234042553191,0.9787234042553191,0.9787234042553191
3054580049,7,7,7,8,8,8,3,312,0236,2015,C1,0.875,0.875,0.875
3054690035,18,17,16,47,47,47,3,312,0464,1928,C1,0.3829787234042553,0.3617021276595745,0.3404255319148936
3054710001,27,0,0,30,30,30,3,312,0238,1933,D1,0.9,0,0
3054710008,55,0,0,56,56,56,3,312,0238,1952,D1,0.9821428571428571,0,0
3054720045,17,17,17,20,20,20,3,312,0472,1931,C1,0.85,0.85,0.85
3054770002,39,39,39,43,43,43,3,312,0238,1931,C1,0.9069767441860465,0.9069767441860465,0.9069767441860465
3054800008,24,24,24,24,24,24,3,312,0472,1931,C7,1,1,1
3054880004,51,50,51,65,65,65,3,312,0240,1928,D1,0.7846153846153846,0.7692307692307693,0.7846153846153846
3054890006,23,23,23,33,33,33,3,312,0470,1926,C7,0.696969696969697,0.696969696969697,0.696969696969697
3054890025,35,35,35,36,36,36,3,312,0470,1939,C1,0.9722222222222222,0.9722222222222222,0.9722222222222222
3054910063,6,0,0,6,6,6,3,312,0240,1920,C2,1,0,0
3054930045,4,0,0,6,6,6,3,312,0470,1931,C2,0.6666666666666666,0,0
3054951014,8,8,7,120,120,120,3,312,0448,1952,D4,0.06666666666666667,0.06666666666666667,0.058333333333333334
3054951018,4,4,4,155,155,155,3,312,0448,1965,D4,0.025806451612903226,0.025806451612903226,0.025806451612903226
3054960004,3,3,3,60,60,60,3,312,0240,1939,D4,0.05,0.05,0.05
3054970051,22,22,22,23,23,23,3,312,0470,1926,C1,0.9565217391304348,0.9565217391304348,0.9565217391304348
3055110001,4,0,0,5,5,5,3,312,0244,1931,S5,0.8,0,0
3055250021,16,0,16,16,16,16,3,311,0248,1931,C1,1,0,1
3055320062,16,16,16,16,16,16,3,311,0248,1925,C1,1,1,1
3055320071,0,0,13,13,13,13,3,311,0248,1931,C1,0,0,1
3055350023,15,15,15,16,16,16,3,311,0254,1935,C1,0.9375,0.9375,0.9375
3055360042,47,47,47,47,47,47,3,311,0254,1931,D1,1,1,1
3055390034,6,0,0,6,6,6,3,311,0248,1931,C2,1,0,0
3055390037,6,0,0,6,6,6,3,311,0248,1931,C2,1,0,0
3055390044,6,0,0,6,6,6,3,311,0248,1931,C2,1,0,0
3055410049,9,9,0,9,9,9,3,311,0254,1930,C7,1,1,0
3055450047,43,43,0,44,44,44,3,311,0252,1931,C7,0.9772727272727273,0.9772727272727273,0
3055450053,41,41,41,46,46,46,3,311,0252,1928,C1,0.8913043478260869,0.8913043478260869,0.8913043478260869
3055450059,44,44,0,46,46,46,3,311,0252,1928,C1,0.9565217391304348,0.9565217391304348,0
3055460079,12,12,12,12,12,12,3,311,0252,1931,C1,1,1,1
3055470018,34,34,34,35,35,35,3,311,0252,1930,C1,0.9714285714285714,0.9714285714285714,0.9714285714285714
3055470057,0,0,58,58,58,58,3,311,0252,1926,D1,0,0,1
3055480050,2,2,2,21,21,21,3,311,0254,1931,C6,0.09523809523809523,0.09523809523809523,0.09523809523809523
3055480059,6,3,2,21,21,21,3,311,0254,1931,C6,0.2857142857142857,0.14285714285714285,0.09523809523809523
3055480062,9,4,3,21,21,21,3,311,0254,1931,C6,0.42857142857142855,0.19047619047619047,0.14285714285714285
3055500012,8,8,8,24,24,24,3,311,0254,1931,C1,0.3333333333333333,0.3333333333333333,0.3333333333333333
3055530033,16,16,16,16,16,16,3,311,0252,1931,C1,1,1,1
3055530050,9,9,9,23,23,23,3,311,0252,1931,C1,0.391304347826087,0.391304347826087,0.391304347826087
3055550035,15,15,15,16,16,16,3,311,0256,1924,C7,0.9375,0.9375,0.9375
3055550039,7,0,0,7,7,7,3,311,0256,1931,C7,1,0,0
3055560006,1,0,0,4,4,4,3,311,0256,1931,S4,0.25,0,0
3055580043,16,16,16,16,16,16,3,311,0250,1931,C1,1,1,1
3055590012,6,0,0,6,6,6,3,311,0252,1931,C2,1,0,0
3055590015,1,0,0,6,6,6,3,311,0252,1931,C2,0.16666666666666666,0,0
3055590016,1,0,0,6,6,6,3,311,0252,1931,C2,0.16666666666666666,0,0
3055600013,6,0,0,6,6,6,3,311,0252,1931,C2,1,0,0
3055600015,6,0,0,6,6,6,3,311,0252,1931,C2,1,0,0
3055600016,6,0,0,6,6,6,3,311,0252,1931,C2,1,0,0
3055600017,16,16,16,16,16,16,3,311,0252,1927,C1,1,1,1
3055600023,0,15,0,16,16,16,3,311,0252,1927,C1,0,0.9375,0
3055600064,88,0,0,90,90,90,3,311,0252,1931,D1,0.9777777777777777,0,0
3055600073,57,59,59,59,59,59,3,311,0252,1930,C1,0.9661016949152542,1,1
3055600082,17,17,0,17,17,17,3,311,0252,1931,C1,1,1,0
3055620033,31,31,31,32,32,32,3,311,0256,1926,C1,0.96875,0.96875,0.96875
3055660005,64,64,64,64,64,64,3,311,0262,1925,C1,1,1,1
3055700001,37,37,37,40,40,40,3,311,0256,1928,C7,0.925,0.925,0.925
3055700022,24,24,24,24,24,24,3,311,0256,1928,C1,1,1,1
3055720042,5,5,5,5,5,5,3,311,0256,2012,K4,1,1,1
3055730001,25,25,0,25,25,25,3,311,0190,1927,C1,1,1,0
3055740012,6,0,0,6,6,6,3,311,0262,1931,C2,1,0,0
3055770001,39,39,39,39,39,39,3,311,0260,1931,C7,1,1,1
3055780001,95,95,95,95,95,95,3,311,0258,1931,D1,1,1,1
3055780048,27,27,27,27,27,27,3,311,0258,1931,C1,1,1,1
3055790012,6,6,6,34,34,34,3,311,0258,1928,C1,0.17647058823529413,0.17647058823529413,0.17647058823529413
3055790071,6,6,6,15,15,15,3,311,0258,1931,C1,0.4,0.4,0.4
3055800001,42,42,42,42,42,42,3,311,0258,1926,C1,1,1,1
3055800006,48,0,0,48,48,48,3,311,0258,1931,D1,1,0,0
3055900010,37,36,36,46,46,46,3,312,0112,1929,C1,0.8043478260869565,0.782608695652174,0.782608695652174
3055900052,35,35,35,35,35,35,3,312,0112,1926,C1,1,1,1
3055900059,6,0,0,6,6,6,3,312,0112,1924,C2,1,0,0
3055900064,6,0,0,6,6,6,3,312,0112,1930,C2,1,0,0
3055900067,6,0,0,6,6,6,3,312,0112,1930,C2,1,0,0
3055900068,11,11,11,11,11,11,3,312,0112,1930,C1,1,1,1
3055900074,6,0,0,6,6,6,3,312,0112,1930,C2,1,0,0
3055910018,3,0,0,4,4,4,3,312,0112,2007,C3,0.75,0,0
3055910059,6,0,0,6,6,6,3,312,0112,2004,C2,1,0,0
3055920039,11,11,0,12,12,12,3,312,0224,1930,C1,0.9166666666666666,0.9166666666666666,0
3055950001,48,48,48,48,48,48,3,312,0112,1922,C1,1,1,1
3055950009,16,16,16,16,16,16,3,312,0112,1928,C1,1,1,1
3055950019,28,28,28,42,42,42,3,312,0112,1924,C1,0.6666666666666666,0.6666666666666666,0.6666666666666666
3055950043,55,55,55,58,58,58,3,312,0112,1923,C7,0.9482758620689655,0.9482758620689655,0.9482758620689655
3055970024,16,0,0,16,16,16,3,312,0224,1930,C1,1,0,0
3055970058,4,4,4,20,20,20,3,312,0224,1926,C6,0.2,0.2,0.2
3055970064,46,46,46,47,47,47,3,312,0224,1931,C1,0.9787234042553191,0.9787234042553191,0.9787234042553191
3055970073,0,0,19,20,20,20,3,312,0224,1916,C1,0,0,0.95
3055980001,21,21,21,21,21,21,3,312,0224,1930,D5,1,1,1
3055980053,10,0,0,10,10,10,3,312,0224,1927,C1,1,0,0
3055980062,5,0,0,6,6,6,3,312,0224,1930,C2,0.8333333333333334,0,0
3055990047,6,0,0,6,6,6,3,312,0232,1930,C2,1,0,0
3056010006,44,44,44,44,44,44,3,312,0112,1925,C1,1,1,1
3056010045,17,17,17,20,20,20,3,312,0112,1925,C1,0.85,0.85,0.85
3056020012,4,0,0,4,4,4,3,312,0112,1930,C3,1,0,0
3056030016,27,27,27,28,28,28,3,312,0224,1925,C1,0.9642857142857143,0.9642857142857143,0.9642857142857143
3056030021,6,0,0,6,6,6,3,312,0224,1930,C2,1,0,0
3056030022,6,0,0,6,6,6,3,312,0224,1930,C2,1,0,0
3056040001,22,22,22,22,22,22,3,312,0224,1924,W2,1,1,1
3056040006,16,16,16,16,16,16,3,312,0224,1916,C1,1,1,1
3056040050,13,13,13,15,15,15,3,312,0224,1924,C7,0.8666666666666667,0.8666666666666667,0.8666666666666667
3056050054,6,0,0,6,6,6,3,312,0232,1930,C2,1,0,0
3056060025,39,0,0,39,39,39,3,312,0232,1927,C1,1,0,0
3056060058,2,0,0,6,6,6,3,312,0232,1930,C2,0.3333333333333333,0,0
3056070003,66,66,66,66,66,66,3,312,0112,1925,C1,1,1,1
3056070038,6,0,0,6,6,6,3,312,0112,1930,C2,1,0,0
3056070044,6,0,0,6,6,6,3,312,0112,1930,C2,1,0,0
3056070053,0,2,0,9,9,9,3,312,0112,1930,C1,0,0.2222222222222222,0
3056080037,31,31,31,33,33,33,3,312,0112,1923,C1,0.9393939393939394,0.9393939393939394,0.9393939393939394
3056100026,10,10,10,10,10,10,3,312,0222,2005,D1,1,1,1
3056100029,0,8,0,8,8,8,3,312,0222,2018,D6,0,1,0
3056110012,6,0,0,6,6,6,3,312,0232,1930,C2,1,0,0
3056110014,6,0,0,6,6,6,3,312,0232,1930,C2,1,0,0
3056120024,8,8,8,8,8,8,3,312,0232,1904,C1,1,1,1
3056130036,38,0,0,39,39,39,3,312,0112,1926,C1,0.9743589743589743,0,0
3056130041,20,20,20,20,20,20,3,312,0112,1922,C1,1,1,1
3056130044,20,0,0,20,20,20,3,312,0112,1922,C1,1,0,0
3056140003,6,0,0,6,6,6,3,312,0112,1920,C2,1,0,0
3056140012,7,7,7,7,7,7,3,312,0112,1926,C1,1,1,1
3056140024,6,6,6,6,6,6,3,312,0112,1922,S9,1,1,1
3056150048,46,0,0,48,48,48,3,312,0222,1940,D1,0.9583333333333334,0,0
3056150065,15,15,15,16,16,16,3,312,0222,1925,C1,0.9375,0.9375,0.9375
3056170063,46,46,46,48,48,48,3,312,0232,1939,D1,0.9583333333333334,0.9583333333333334,0.9583333333333334
3056190001,20,20,20,20,20,20,3,312,0114,1939,C1,1,1,1
3056190039,20,20,20,20,20,20,3,312,0114,1922,C1,1,1,1
3056220007,62,62,63,63,63,63,3,312,0222,1939,D1,0.9841269841269841,0.9841269841269841,1
3056250005,42,0,0,42,42,42,3,312,0114,1926,C1,1,0,0
3056250008,40,0,0,40,40,40,3,312,0114,1926,C1,1,0,0
3056250011,27,0,0,27,27,27,3,312,0114,1926,C1,1,0,0
3056250027,23,23,23,23,23,23,3,312,0114,1923,C1,1,1,1
3056250030,21,21,21,23,23,23,3,312,0114,1923,C1,0.9130434782608695,0.9130434782608695,0.9130434782608695
3056270057,4,0,0,4,4,4,3,312,0222,2015,C3,1,0,0
3056280008,30,30,30,30,30,30,3,312,0222,1928,D1,1,1,1
3056290012,26,26,26,26,26,26,3,312,0234,1927,C1,1,1,1
3056290030,33,0,0,35,35,35,3,312,0234,1936,D1,0.9428571428571428,0,0
3056290044,33,33,33,35,35,35,3,312,0234,1934,D1,0.9428571428571428,0.9428571428571428,0.9428571428571428
3056290054,48,48,48,48,48,48,3,312,0234,1938,D1,1,1,1
3056290070,39,39,0,41,41,41,3,312,0234,1938,D7,0.9512195121951219,0.9512195121951219,0
3056300038,46,46,47,60,60,60,3,312,0234,1926,D1,0.7666666666666667,0.7666666666666667,0.7833333333333333
3056340048,49,49,49,49,49,49,3,312,0220,1926,C1,1,1,1
3056350028,52,53,53,53,53,53,3,312,0234,1932,D1,0.9811320754716981,1,1
3056350038,44,44,44,47,47,47,3,312,0234,1935,D1,0.9361702127659575,0.9361702127659575,0.9361702127659575
3056360022,47,47,47,47,47,47,3,312,0234,1938,D1,1,1,1
3056360052,44,45,45,47,47,47,3,312,0234,1938,D1,0.9361702127659575,0.9574468085106383,0.9574468085106383
3056370006,38,38,38,38,38,38,3,312,0108,1931,C7,1,1,1
3056380033,84,84,84,86,86,86,3,312,0114,1928,D7,0.9767441860465116,0.9767441860465116,0.9767441860465116
3056390030,6,0,0,6,6,6,3,312,0220,1931,C2,1,0,0
3056390067,6,0,0,6,6,6,3,312,0220,1931,C2,1,0,0
3056390068,4,0,0,6,6,6,3,312,0220,1931,C2,0.6666666666666666,0,0
3056410019,42,42,0,42,42,42,3,312,0220,1939,D1,1,1,0
3056410056,58,0,58,59,59,59,3,312,0220,1940,D1,0.9830508474576272,0,0.9830508474576272
3056420061,54,54,54,54,54,54,3,312,0236,1940,D1,1,1,1
3056420071,16,16,16,16,16,16,3,312,0236,1931,C1,1,1,1
3056430006,45,45,45,45,45,45,3,312,0236,1935,D1,1,1,1
3056430031,41,41,41,41,41,41,3,312,0236,1939,D7,1,1,1
3056430038,74,74,74,75,75,75,3,312,0236,1935,D7,0.9866666666666667,0.9866666666666667,0.9866666666666667
3056440002,4,0,0,5,5,5,3,312,0108,1931,S5,0.8,0,0
3056440025,16,16,16,16,16,16,3,312,0108,1931,C1,1,1,1
3056440027,9,9,9,16,16,16,3,312,0108,1931,C7,0.5625,0.5625,0.5625
3056440029,5,5,5,16,16,16,3,312,0108,1931,C7,0.3125,0.3125,0.3125
3056440033,15,15,15,16,16,16,3,312,0108,1931,C1,0.9375,0.9375,0.9375
3056460006,46,0,0,46,46,46,3,312,0114,1923,C1,1,0,0
3056460013,42,0,0,42,42,42,3,312,0114,1925,C7,1,0,0
3056460030,0,54,54,55,55,55,3,312,0220,1940,D1,0,0.9818181818181818,0.9818181818181818
3056460036,53,53,53,53,53,53,3,312,0220,1939,D7,1,1,1
3056470040,14,14,14,14,14,14,3,312,0220,1914,C7,1,1,1
3056470042,14,14,14,14,14,14,3,312,0220,1914,C7,1,1,1
3056470044,13,13,13,14,14,14,3,312,0220,1914,C7,0.9285714285714286,0.9285714285714286,0.9285714285714286
3056480028,8,8,8,8,8,8,3,312,0220,2015,C1,1,1,1
3056490059,60,60,61,63,63,63,3,312,0236,1927,D1,0.9523809523809523,0.9523809523809523,0.9682539682539683
3056500005,46,46,46,48,48,48,3,312,0236,1934,D1,0.9583333333333334,0.9583333333333334,0.9583333333333334
3056500034,85,85,86,87,87,87,3,312,0236,1928,D1,0.9770114942528736,0.9770114942528736,0.9885057471264368
3056500068,47,47,47,48,48,48,3,312,0236,1929,D1,0.9791666666666666,0.9791666666666666,0.9791666666666666
3056510064,6,0,0,6,6,6,3,312,0108,1931,C2,1,0,0
3056510065,6,0,0,6,6,6,3,312,0108,1920,C2,1,0,0
3056510068,16,16,16,16,16,16,3,312,0108,1928,C1,1,1,1
3056560034,69,69,69,70,70,70,3,312,0236,1960,D7,0.9857142857142858,0.9857142857142858,0.9857142857142858
3056560045,20,20,22,30,30,30,3,312,0236,1934,D1,0.6666666666666666,0.6666666666666666,0.7333333333333333
3056570007,26,26,26,27,27,27,3,312,0236,1939,D1,0.9629629629629629,0.9629629629629629,0.9629629629629629
3056570035,7,7,7,100,100,100,3,312,0236,1931,D4,0.07,0.07,0.07
3056580005,8,8,8,8,8,8,3,312,0106,1910,D7,1,1,1
3056590042,6,0,0,6,6,6,3,312,0116,2013,C2,1,0,0
3056590043,6,0,0,6,6,6,3,312,0116,2013,C2,1,0,0
3056600066,6,0,0,6,6,6,3,312,0218,1930,C2,1,0,0
3056600067,1,0,0,6,6,6,3,312,0218,1930,C2,0.16666666666666666,0,0
3056600068,5,0,0,6,6,6,3,312,0218,1917,C2,0.8333333333333334,0,0
3056600072,6,0,0,6,6,6,3,312,0218,1920,C2,1,0,0
3056600073,6,0,0,6,6,6,3,312,0218,1920,C2,1,0,0
3056620040,6,0,0,7,7,7,3,312,0218,1930,C7,0.8571428571428571,0,0
3056620044,7,7,7,8,8,8,3,312,0218,1930,C7,0.875,0.875,0.875
3056620047,6,6,6,6,6,6,3,312,0218,1930,S9,1,1,1
3056620048,6,6,6,6,6,6,3,312,0218,1930,S5,1,1,1
3056640006,38,0,0,41,41,41,3,312,0238,1932,D1,0.926829268292683,0,0
3056640031,33,33,33,35,35,35,3,312,0238,1935,D1,0.9428571428571428,0.9428571428571428,0.9428571428571428
3056640035,47,47,47,47,47,47,3,312,0238,1940,D1,1,1,1
3056640065,16,16,16,16,16,16,3,312,0238,1951,C1,1,1,1
3056700001,10,10,10,10,10,10,3,312,0238,2014,C7,1,1,1
3056730020,23,23,23,23,23,23,3,312,0116,1927,C1,1,1,1
3056730023,4,0,0,6,6,6,3,312,0116,1930,C2,0.6666666666666666,0,0
3056730024,6,0,0,6,6,6,3,312,0116,1930,C2,1,0,0
3056730025,6,0,0,6,6,6,3,312,0116,1930,C2,1,0,0
3056730026,6,0,0,6,6,6,3,312,0116,1930,C2,1,0,0
3056730027,6,0,0,6,6,6,3,312,0116,1930,C2,1,0,0
3056730030,3,0,0,6,6,6,3,312,0116,1930,C2,0.5,0,0
3056730035,6,0,0,6,6,6,3,312,0116,1930,C2,1,0,0
3056730037,6,0,0,6,6,6,3,312,0116,1930,C2,1,0,0
3056730038,6,0,0,6,6,6,3,312,0116,1930,C2,1,0,0
3056730039,6,0,0,6,6,6,3,312,0116,1930,C2,1,0,0
3056730041,6,0,0,6,6,6,3,312,0116,1930,C2,1,0,0
3056740001,43,0,0,44,44,44,3,312,0218,1924,C1,0.9772727272727273,0,0
3056760027,11,0,0,12,12,12,3,312,0218,1930,C1,0.9166666666666666,0,0
3056760051,6,0,0,6,6,6,3,312,0218,1930,C2,1,0,0
3056760052,6,0,0,6,6,6,3,312,0218,1930,C2,1,0,0
3056770025,35,35,35,35,35,35,3,312,0238,1936,D1,1,1,1
3056770030,0,7,7,7,7,7,3,312,0238,2018,C1,0,1,1
3056780001,33,0,0,35,35,35,3,312,0238,1942,D7,0.9428571428571428,0,0
3056780041,44,46,47,48,48,48,3,312,0238,1936,D1,0.9166666666666666,0.9583333333333334,0.9791666666666666
3056780049,25,26,27,30,30,30,3,312,0238,1933,D1,0.8333333333333334,0.8666666666666667,0.9
3056790067,3,0,0,3,3,3,3,312,0106,1960,S3,1,0,0
3056810001,0,6,6,6,6,6,3,312,0216,1920,S5,0,1,1
3056810008,20,20,0,20,20,20,3,312,0216,1921,C1,1,1,0
3056810017,16,16,16,16,16,16,3,312,0216,1920,C1,1,1,1
3056830040,37,0,0,38,38,38,3,312,0216,1923,C7,0.9736842105263158,0,0
3056830046,10,10,10,10,10,10,3,312,0216,1931,D7,1,1,1
3056840026,8,0,0,8,8,8,3,312,0240,1931,C1,1,0,0
3056840028,10,0,10,10,10,10,3,312,0240,1920,C1,1,0,1
3056850024,33,33,33,34,34,34,3,312,0240,1928,D7,0.9705882352941176,0.9705882352941176,0.9705882352941176
3056860031,6,0,0,6,6,6,3,312,0104,1920,C2,1,0,0
3056860032,6,0,0,6,6,6,3,312,0104,1931,C2,1,0,0
3056860042,5,0,0,6,6,6,3,312,0104,1920,C2,0.8333333333333334,0,0
3056860060,6,0,0,6,6,6,3,312,0104,1920,C2,1,0,0
3056860068,6,6,0,6,6,6,3,312,0104,2003,O8,1,1,0
3056860073,6,0,0,6,6,6,3,312,0104,1920,C2,1,0,0
3056880013,6,0,0,6,6,6,3,312,0216,1920,C2,1,0,0
3056880069,5,0,0,5,5,5,3,312,0216,1999,C2,1,0,0
3056920004,50,50,0,55,55,55,3,312,0240,1936,D1,0.9090909090909091,0.9090909090909091,0
3056920040,4,4,3,54,54,54,3,312,0240,1939,D4,0.07407407407407407,0.07407407407407407,0.05555555555555555
3056930011,15,15,15,16,16,16,3,312,0104,1926,C1,0.9375,0.9375,0.9375
3056930072,8,8,8,8,8,8,3,312,0104,1920,C1,1,1,1
3056940032,16,16,16,24,24,24,3,312,0116,1920,C1,0.6666666666666666,0.6666666666666666,0.6666666666666666
3056950013,5,0,0,6,6,6,3,312,0216,1920,C2,0.8333333333333334,0,0
3057010025,6,0,0,6,6,6,3,312,0116,1920,C2,1,0,0
3057010026,6,0,0,6,6,6,3,312,0116,1920,C2,1,0,0
3057010028,6,0,0,6,6,6,3,312,0116,1920,C2,1,0,0
3057010055,22,22,22,23,23,23,3,312,0116,1929,C1,0.9565217391304348,0.9565217391304348,0.9565217391304348
3057030060,6,0,0,6,6,6,3,312,0214,1920,C2,1,0,0
3057030062,6,0,0,6,6,6,3,312,0214,1920,C2,1,0,0
3057040058,5,0,0,6,6,6,3,312,0192,1920,C2,0.8333333333333334,0,0
3057070033,5,0,0,5,5,5,3,312,0104,2013,S5,1,0,0
3057070036,30,0,0,32,32,32,3,312,0104,1926,C1,0.9375,0,0
3057070059,27,27,0,27,27,27,3,312,0104,1927,C1,1,1,0
3057070062,27,27,27,27,27,27,3,312,0104,1927,C1,1,1,1
3057070070,2,0,0,4,4,4,3,312,0104,1920,S9,0.5,0,0
3057070071,4,0,0,4,4,4,3,312,0104,1920,S4,1,0,0
3057080001,1,0,0,6,6,6,3,312,0116,1920,C2,0.16666666666666666,0,0
3057080012,6,0,0,6,6,6,3,312,0116,1920,C2,1,0,0
3057080017,4,4,3,20,20,20,3,312,0116,1930,C6,0.2,0.2,0.15
3057090006,12,12,12,12,12,12,3,312,0214,1932,C1,1,1,1
3057110067,16,16,16,16,16,16,3,312,0192,1920,C1,1,1,1
3057140033,30,30,30,31,31,31,3,312,0118,1928,C1,0.967741935483871,0.967741935483871,0.967741935483871
3057280005,6,0,0,6,6,6,3,310,0120,1920,C2,1,0,0
3057280007,6,0,0,6,6,6,3,310,0120,1920,C2,1,0,0
3057280009,4,2,1,5,5,5,3,310,0120,1920,S9,0.8,0.4,0.2
3057280013,6,0,0,6,6,6,3,310,0120,1920,C2,1,0,0
3057280014,6,0,0,6,6,6,3,310,0120,1920,C2,1,0,0
3057290030,46,46,46,46,46,46,3,310,0120,1926,C1,1,1,1
3057300074,6,0,0,6,6,6,3,310,0212,1922,C2,1,0,0
3057310054,36,36,36,38,38,38,3,310,0212,1926,C1,0.9473684210526315,0.9473684210526315,0.9473684210526315
3057310059,37,37,37,38,38,38,3,310,0212,1926,C1,0.9736842105263158,0.9736842105263158,0.9736842105263158
3057310064,28,28,28,38,38,38,3,310,0212,1926,C1,0.7368421052631579,0.7368421052631579,0.7368421052631579
3057360036,16,0,16,16,16,16,3,310,0120,1931,C1,1,0,1
3057360051,5,0,0,6,6,6,3,310,0212,1931,C2,0.8333333333333334,0,0
3057360054,12,0,0,12,12,12,3,310,0212,1920,C1,1,0,0
3057360065,16,16,16,16,16,16,3,310,0212,1931,C1,1,1,1
3057370058,12,12,12,12,12,12,3,310,0212,1927,C1,1,1,1
3057380071,20,20,20,20,20,20,3,310,0212,1931,C1,1,1,1
3057400058,15,15,0,16,16,16,3,310,0194,1931,C1,0.9375,0.9375,0
3057420071,6,0,0,6,6,6,3,310,0120,1920,C2,1,0,0
3057430021,13,13,13,13,13,13,3,310,0120,1931,C7,1,1,1
3057440044,10,10,10,10,10,10,3,310,0212,1931,C7,1,1,1
3057440068,17,17,17,17,17,17,3,310,0212,1931,C1,1,1,1
3057450001,14,14,14,15,15,15,3,310,0212,1931,C7,0.9333333333333333,0.9333333333333333,0.9333333333333333
3057460038,22,0,0,25,25,25,3,310,0194,1920,C1,0.88,0,0
3057470051,13,0,0,13,13,13,3,310,0194,1931,C7,1,0,0
3057470055,6,0,0,6,6,6,3,310,0194,1931,C2,1,0,0
3057520001,7,7,0,7,7,7,3,310,0212,1926,C7,1,1,0
3057550001,12,12,12,12,12,12,3,311,0190,1931,C7,1,1,1
3057550050,6,0,0,6,6,6,3,311,0190,1931,C2,1,0,0
3057550059,10,10,10,11,11,11,3,311,0190,1920,C1,0.9090909090909091,0.9090909090909091,0.9090909090909091
3057570035,27,22,22,27,27,27,3,310,0210,1935,C7,1,0.8148148148148148,0.8148148148148148
3057570054,6,6,0,6,6,6,3,310,0210,1931,S5,1,1,0
3057570055,3,0,0,5,5,5,3,310,0210,1920,C2,0.6,0,0
3057570061,0,20,20,21,21,21,3,310,0210,1925,C1,0,0.9523809523809523,0.9523809523809523
3057580016,1,0,0,6,6,6,3,310,0210,1931,C2,0.16666666666666666,0,0
3057580017,4,0,0,6,6,6,3,310,0210,1931,C2,0.6666666666666666,0,0
3057580052,6,0,0,6,6,6,3,310,0210,1920,C2,1,0,0
3057580053,6,0,0,6,6,6,3,310,0210,1920,C2,1,0,0
3057600007,19,0,0,19,19,19,3,310,0194,1931,C1,1,0,0
3057600042,11,11,11,11,11,11,3,310,0194,1920,C7,1,1,1
3057610011,6,0,0,6,6,6,3,310,0194,1931,C2,1,0,0
3057610012,6,0,0,6,6,6,3,310,0194,1931,C2,1,0,0
3057610031,6,0,0,6,6,6,3,310,0194,1931,C2,1,0,0
3057610039,6,0,0,6,6,6,3,310,0194,1931,C2,1,0,0
3057620001,19,19,17,20,20,20,3,311,0190,1917,C7,0.95,0.95,0.85
3057620014,6,0,0,6,6,6,3,311,0190,1920,C2,1,0,0
3057620021,6,0,0,6,6,6,3,311,0190,1920,C2,1,0,0
3057620027,6,0,0,6,6,6,3,311,0190,1920,C2,1,0,0
3057630001,8,8,8,8,8,8,3,310,012801,1931,C1,1,1,1
3057630002,4,0,0,6,6,6,3,310,012801,1920,C2,0.6666666666666666,0,0
