,BBL,Aleration_Count,altered_lessthan5yrs,altered_morethan5yrs,ClassANet_Avg,Enlargement_Count
15265,4100400015,1,1,0,1.0,0
15266,4100400078,1,0,1,1.0,0
15267,4100420031,1,0,1,1.0,0
15268,4100440012,1,0,1,1.0,1
15269,4100450003,1,0,1,1.0,0
15270,4100480031,1,0,1,1.0,0
15271,4100520025,1,0,1,1.0,1
15272,4100570027,1,1,0,0.0,0
15273,4100590007,1,0,1,0.0,0
15274,4100640057,1,0,1,1.0,0
15275,4100640258,1,0,1,0.0,0
15276,4100750006,1,0,1,1.0,0
15277,4100780054,1,1,0,0.0,0
15278,4100840030,1,0,1,0.0,1
15279,4100870007,1,0,1,0.0,0
15280,4100890017,1,0,1,2.0,0
15281,4100900006,1,0,1,0.0,1
15282,4100900021,1,0,1,0.0,0
15283,4101200001,1,0,1,2.0,0
15284,4101200003,1,0,1,1.0,0
15285,4101230001,1,0,1,1.0,0
15286,4101250118,1,0,1,1.0,1
15287,4101310001,1,0,1,0.0,0
15288,4101400009,1,0,1,0.0,0
15289,4101490068,1,1,0,1.0,0
15290,4101490075,1,0,1,0.0,0
15291,4101500044,1,0,1,1.0,0
15292,4101550020,1,0,1,2.0,1
15293,4101610020,1,0,1,0.0,0
15294,4101630013,1,0,1,0.0,1
15295,4101630077,1,0,1,0.0,0
15296,4101630081,1,0,1,1.0,1
15297,4101630086,1,1,0,1.0,1
15298,4101670061,1,1,0,1.0,0
15299,4101750051,1,0,1,1.0,0
15300,4101810037,1,1,0,1.0,0
15301,4101820032,1,0,1,0.0,0
15302,4101880028,1,1,0,1.0,0
15303,4102020013,1,1,0,1.0,0
15304,4102040016,1,0,1,1.0,0
15305,4102080028,1,1,0,-1.0,0
15306,4102100021,1,0,1,6.0,0
15307,4102100235,1,0,1,1.0,0
15308,4102120029,1,0,1,-1.0,0
15309,4102120030,1,0,1,-1.0,0
15310,4102140002,1,1,0,1.0,0
15311,4102140003,1,1,0,1.0,0
15312,4102140004,1,1,0,1.0,0
15313,4102150031,1,1,0,1.0,0
15314,4102190001,1,0,1,11.0,0
15315,4102210017,1,0,1,1.0,0
15316,4102240024,1,0,1,0.0,0
15317,4102280010,1,0,1,0.0,0
15318,4102290019,1,0,1,0.0,0
15319,4102290020,1,0,1,0.0,0
15320,4102290028,1,0,1,1.0,0
15321,4102320037,1,1,0,1.0,0
15322,4102330192,1,0,1,0.0,0
15323,4102330239,1,1,0,1.0,0
15324,4102330241,1,0,1,1.0,1
15325,4102390011,1,0,1,0.0,0
15326,4102410020,1,0,1,0.0,0
15327,4102410021,1,0,1,1.0,1
15328,4102450027,1,1,0,1.0,0
15329,4102450031,1,0,1,0.0,0
15330,4102530047,1,1,0,1.0,0
15331,4102590113,1,0,1,1.0,1
15332,4102680021,1,1,0,1.0,0
15333,4102690064,1,0,1,1.0,0
15334,4102730111,1,1,0,1.0,1
15335,4102740032,1,0,1,1.0,0
15336,4102760003,1,0,1,1.0,1
15337,4102770010,1,0,1,1.0,0
15338,4102910023,1,1,0,0.0,0
15339,4102930011,1,0,1,1.0,0
15340,4102930030,1,0,1,1.0,0
15341,4102940003,1,0,1,1.0,1
15342,4102940046,1,0,1,1.0,1
15343,4102950029,1,1,0,0.0,1
15344,4102970068,1,0,1,1.0,1
15345,4102980090,1,0,1,1.0,1
15346,4103150013,1,0,1,0.0,0
15347,4103340033,1,1,0,1.0,0
15348,4103700014,1,0,1,1.0,1
15349,4103800004,1,0,1,1.0,0
15350,4104090026,1,1,0,0.0,0
15351,4104150019,1,0,1,0.0,0
15352,4104380017,1,1,0,0.0,0
15353,4104430001,1,0,1,0.0,0
15354,4104450039,1,1,0,1.0,0
15355,4104460038,1,1,0,0.0,0
15356,4104500038,1,0,1,1.0,0
15357,4104530005,1,0,1,1.0,0
15358,4104540038,1,0,1,0.0,0
15359,4104600051,1,0,1,0.0,0
15360,4104600053,1,1,0,0.0,0
15361,4104600055,1,1,0,1.0,1
15362,4104600065,1,0,1,1.0,0
15363,4104640019,1,0,1,1.0,0
15364,4104640039,1,0,1,1.0,0
15365,4104660096,1,1,0,0.0,0
15366,4104680010,1,0,1,1.0,0
15367,4104710108,1,1,0,0.0,0
15368,4104710109,1,1,0,0.0,0
15369,4104720014,1,0,1,0.0,0
15370,4104780033,1,0,1,1.0,0
15371,4104780044,1,0,1,1.0,0
15372,4104790010,1,0,1,0.0,0
15373,4104810062,1,0,1,-1.0,0
15374,4104810070,1,0,1,1.0,0
15375,4104840138,1,1,0,1.0,0
15376,4104850071,1,1,0,1.0,0
15377,4104860010,1,0,1,0.0,0
15378,4104870025,1,0,1,1.0,1
15379,4104880026,1,0,1,1.0,0
15380,4104880038,1,0,1,0.0,1
15381,4104890019,1,0,1,1.0,1
15382,4104920019,1,1,0,0.0,1
15383,4104940112,1,0,1,0.0,0
15384,4104940118,1,0,1,1.0,1
15385,4105010072,1,0,1,0.0,0
15386,4105020014,1,1,0,0.0,0
15387,4105040026,1,0,1,0.0,1
15388,4105040050,1,0,1,0.0,0
15389,4105050050,1,1,0,0.0,1
15390,4105050052,1,0,1,0.0,1
15391,4105060057,1,1,0,0.0,0
15392,4105090185,1,0,1,0.0,0
15393,4105130035,1,0,1,0.0,0
15394,4105140001,1,0,1,0.0,0
15395,4105140016,1,0,1,0.0,1
15396,4105140062,1,0,1,0.0,0
15397,4105160102,1,0,1,0.0,0
15398,4105170062,1,0,1,0.0,0
15399,4105180001,1,0,1,0.0,0
15400,4105180008,1,1,0,0.0,0
15401,4105200039,1,0,1,0.0,0
15402,4105200063,1,0,1,0.0,0
15403,4105210037,1,0,1,0.0,1
15404,4105230103,1,0,1,0.0,1
15405,4105240252,1,1,0,0.0,0
15406,4105250006,1,0,1,0.0,0
15407,4105250010,1,1,0,0.0,1
15408,4105250017,1,1,0,0.0,0
15409,4105260015,1,0,1,0.0,1
15410,4105260020,1,0,1,0.0,0
15411,4105260040,1,0,1,0.0,0
15412,4105320045,1,1,0,0.0,0
15413,4105380159,1,0,1,0.0,0
15414,4105390085,1,0,1,1.0,0
15415,4105460075,1,1,0,0.0,0
15416,4105490061,1,0,1,0.0,0
15417,4105560007,1,0,1,0.0,1
15418,4105570066,1,0,1,1.0,1
15419,4105590068,1,0,1,-1.0,0
15420,4105730001,1,0,1,1.0,1
15421,4105790017,1,0,1,0.0,0
15422,4105890012,1,1,0,0.0,0
15423,4105890050,1,1,0,-1.0,0
15424,4105900003,1,0,1,0.0,0
15425,4105920110,1,1,0,1.0,0
15426,4105920112,1,1,0,1.0,0
15427,4106030009,1,0,1,0.0,0
15428,4106100030,1,1,0,0.0,0
15429,4106100033,1,0,1,2.0,0
15430,4106190053,1,0,1,0.0,0
15431,4106350001,1,0,1,0.0,0
15432,4106390034,1,0,1,0.0,1
15433,4106410069,1,0,1,0.0,0
15434,4106490013,1,0,1,0.0,0
15435,4106490039,1,0,1,0.0,1
15436,4106490041,1,0,1,0.0,1
15437,4106520043,1,1,0,0.0,0
15438,4106640053,1,0,1,0.0,0
15439,4106750015,1,0,1,0.0,0
15440,4106850068,1,0,1,0.0,0
15441,4106950022,1,0,1,2.0,0
15442,4106950028,1,0,1,1.0,0
15443,4106960059,1,1,0,0.0,0
15444,4107010046,1,0,1,0.0,0
15445,4107130005,1,0,1,1.0,0
15446,4107210014,1,1,0,0.0,0
15447,4107210037,1,0,1,0.0,0
15448,4107220034,1,0,1,1.0,0
15449,4107280015,1,0,1,0.0,1
15450,4107280028,1,0,1,0.0,0
15451,4107320050,1,0,1,1.0,0
15452,4107360024,1,1,0,1.0,1
15453,4107360026,1,0,1,1.0,0
15454,4107370017,1,0,1,1.0,1
15455,4107380024,1,0,1,1.0,0
15456,4107400035,1,1,0,1.0,1
15457,4107460027,1,0,1,0.0,1
15458,4107490008,1,0,1,1.0,0
15459,4107490014,1,0,1,0.0,0
15460,4107520001,1,1,0,0.0,0
15461,4107520045,1,0,1,1.0,0
15462,4107590152,2,1,0,2.0,0
15463,4107680055,1,1,0,0.0,0
15464,4107680056,1,1,0,-4.0,0
15465,4107720038,1,1,0,0.0,0
15466,4107820006,1,0,1,0.0,0
15467,4107830001,1,1,0,-2.0,0
15468,4108130029,1,1,0,1.0,0
15469,4108230007,1,0,1,1.0,0
15470,4108290004,1,0,1,0.0,0
15471,4108290025,1,0,1,0.0,1
15472,4108400011,1,0,1,0.0,0
15473,4108480007,1,1,0,1.0,1
15474,4108510014,1,0,1,1.0,1
15475,4108580048,1,0,1,0.0,1
15476,4108610034,1,0,1,1.0,0
15477,4108610035,1,0,1,1.0,0
15478,4108630003,1,1,0,1.0,0
15479,4108630018,1,1,0,1.0,0
15480,4108670015,1,1,0,1.0,1
15481,4108670052,1,0,1,1.0,0
15482,4108680042,1,0,1,1.0,0
15483,4108780077,1,0,1,0.0,1
15484,4108790092,1,0,1,1.0,0
15485,4108920049,1,1,0,1.0,1
15486,4108930028,1,1,0,1.0,0
15487,4108930031,1,1,0,1.0,0
15488,4108990029,1,1,0,1.0,0
15489,4109030047,1,0,1,1.0,0
15490,4109040043,1,0,1,1.0,1
15491,4109070023,1,0,1,1.0,1
15492,4109100027,1,0,1,0.0,1
15493,4109100050,1,1,0,1.0,0
15494,4109300032,1,0,1,0.0,0
15495,4109410240,1,0,1,0.0,0
15496,4109430201,1,1,0,0.0,0
15497,4109500108,1,0,1,1.0,0
15498,4109710042,1,0,1,-1.0,0
15499,4109830019,1,1,0,0.0,0
15500,4109900049,1,0,1,-1.0,0
15501,4110000226,1,1,0,1.0,0
15502,4110010028,1,0,1,1.0,0
15503,4110030141,1,1,0,1.0,0
15504,4110130076,1,1,0,1.0,0
15505,4110150006,1,1,0,0.0,0
15506,4110190105,1,1,0,1.0,0
15507,4110190142,1,1,0,1.0,0
15508,4110330018,1,1,0,1.0,0
15509,4110330052,1,1,0,1.0,1
15510,4110330055,1,0,1,1.0,0
15511,4110380074,1,0,1,1.0,0
15512,4110390015,1,0,1,1.0,1
15513,4110430025,1,1,0,-1.0,0
15514,4110510111,1,0,1,1.0,0
15515,4110570021,1,0,1,1.0,1
15516,4110610018,1,1,0,1.0,0
15517,4110610032,1,1,0,1.0,1
15518,4110620007,1,0,1,1.0,0
15519,4110650013,1,1,0,0.0,0
15520,4110670038,1,0,1,0.0,0
15521,4110680072,1,0,1,1.0,0
15522,4110710014,1,1,0,1.0,0
15523,4110710043,1,1,0,1.0,0
15524,4110810014,1,0,1,0.0,0
15525,4110870048,1,0,1,0.0,1
15526,4110890001,1,1,0,1.0,0
15527,4110930015,1,0,1,1.0,0
15528,4110950045,1,0,1,1.0,1
15529,4110990037,1,0,1,1.0,0
15530,4111000037,1,0,1,0.0,1
15531,4111010087,1,1,0,1.0,0
15532,4111040023,1,1,0,1.0,1
15533,4111130068,1,0,1,1.0,1
15534,4111140025,1,0,1,1.0,1
15535,4111250016,1,0,1,1.0,1
15536,4111310025,1,0,1,1.0,0
15537,4111310038,1,0,1,1.0,0
15538,4111360051,1,0,1,1.0,0
15539,4111600100,1,0,1,0.0,1
15540,4111640012,1,0,1,1.0,0
15541,4111720124,1,1,0,0.0,1
15542,4111830037,1,0,1,1.0,0
15543,4111840001,1,0,1,0.0,0
15544,4111860019,1,0,1,1.0,1
15545,4111980008,1,1,0,1.0,1
15546,4112010004,1,0,1,0.0,0
15547,4112070023,1,1,0,0.0,0
15548,4112080113,1,1,0,0.0,1
15549,4112090044,1,0,1,0.0,0
15550,4112150078,1,1,0,0.0,0
15551,4112160062,1,0,1,1.0,0
15552,4112160078,1,0,1,0.0,0
15553,4112170103,1,1,0,1.0,1
15554,4112230043,1,0,1,0.0,0
15555,4112260028,1,0,1,0.0,0
15556,4112310088,1,1,0,1.0,0
15557,4112310138,1,1,0,1.0,1
15558,4112360042,1,0,1,1.0,1
15559,4112420080,1,1,0,0.0,1
15560,4112430046,1,1,0,0.0,1
15561,4112440037,1,1,0,0.0,0
15562,4112450069,1,0,1,0.0,0
15563,4112450071,1,0,1,0.0,0
15564,4112450077,1,0,1,0.0,1
15565,4112480024,1,0,1,0.0,0
15566,4112530001,1,0,1,0.0,0
15567,4112550005,1,0,1,0.0,0
15568,4112640089,1,0,1,0.0,0
15569,4112650087,1,0,1,0.0,0
15570,4112680109,1,1,0,0.0,0
15571,4112740041,1,0,1,0.0,0
15572,4112830060,1,0,1,0.0,0
15573,4112930025,1,1,0,0.0,0
15574,4112940052,1,0,1,0.0,0
15575,4112990046,1,1,0,1.0,1
15576,4113050056,1,0,1,0.0,0
15577,4113080013,1,1,0,0.0,0
15578,4113100003,1,0,1,0.0,0
15579,4113130013,1,0,1,0.0,0
15580,4113130025,1,0,1,0.0,0
15581,4113130031,1,0,1,0.0,1
15582,4113130043,1,0,1,0.0,0
15583,4113340011,1,0,1,0.0,0
15584,4113480045,1,1,0,1.0,0
15585,4113510018,1,1,0,1.0,0
15586,4113520140,1,1,0,-1.0,0
15587,4113570015,1,0,1,0.0,1
15588,4113650014,1,0,1,0.0,0
15589,4113850023,1,0,1,0.0,0
15590,4113860042,1,0,1,1.0,0
15591,4113900024,1,0,1,0.0,0
15592,4113990030,1,0,1,0.0,0
15593,4114010001,1,1,0,1.0,0
15594,4114030103,1,0,1,-1.0,0
15595,4114060056,1,0,1,0.0,0
15596,4114160017,1,0,1,1.0,0
15597,4114200051,1,0,1,1.0,0
15598,4114460001,1,0,1,1.0,0
15599,4114460012,1,0,1,2.0,0
15600,4114460050,1,0,1,1.0,0
15601,4114570015,1,0,1,1.0,0
15602,4114740006,1,0,1,-1.0,0
15603,4114760044,1,0,1,0.0,0
15604,4114770043,1,0,1,1.0,0
15605,4114770045,1,0,1,0.0,0
15606,4114770046,1,1,0,1.0,0
15607,4114800061,1,0,1,0.0,0
15608,4114990101,1,1,0,0.0,1
15609,4114990132,1,0,1,1.0,0
15610,4115030004,1,0,1,1.0,0
15611,4115030011,1,1,0,0.0,0
15612,4115040025,1,0,1,0.0,0
15613,4115050148,1,0,1,1.0,1
15614,4115060042,1,1,0,-1.0,0
15615,4115120003,1,0,1,0.0,0
15616,4115300016,1,0,1,1.0,0
15617,4115320004,1,0,1,0.0,0
15618,4115320018,1,0,1,1.0,0
15619,4115530038,1,0,1,1.0,0
15620,4115550064,1,0,1,0.0,0
15621,4115570009,1,0,1,1.0,0
15622,4115880075,1,0,1,96.0,0
15623,4115920013,1,0,1,1.0,0
15624,4115940027,1,0,1,1.0,0
15625,4115950060,1,0,1,1.0,0
15626,4115960023,1,0,1,1.0,1
15627,4115980001,1,0,1,1.0,0
15628,4115980026,1,0,1,1.0,0
15629,4116010046,1,0,1,1.0,0
15630,4116020009,1,1,0,1.0,0
15631,4116020026,1,0,1,1.0,1
15632,4116020054,1,0,1,1.0,1
15633,4116050007,1,0,1,1.0,0
15634,4116050049,1,0,1,1.0,1
15635,4116060007,1,0,1,1.0,0
15636,4116100042,1,0,1,1.0,1
15637,4116140059,1,1,0,1.0,1
15638,4116140063,1,0,1,1.0,0
15639,4116140077,1,0,1,1.0,0
15640,4116150028,1,0,1,-1.0,0
15641,4116170042,1,0,1,0.0,0
15642,4116180061,1,0,1,0.0,1
15643,4116210027,1,0,1,0.0,0
15644,4116230027,1,0,1,1.0,0
15645,4116240063,1,1,0,0.0,0
15646,4116250042,1,0,1,1.0,0
15647,4116330009,1,0,1,-1.0,0
15648,4116360003,1,0,1,-1.0,0
15649,4116370003,1,1,0,0.0,1
15650,4116370043,1,1,0,0.0,0
15651,4116460048,1,0,1,0.0,0
15652,4116510019,1,1,0,1.0,1
15653,4116510054,1,0,1,1.0,0
15654,4116580041,1,0,1,1.0,0
15655,4116670001,1,0,1,0.0,1
15656,4116670004,1,0,1,0.0,0
15657,4116680028,1,0,1,1.0,1
15658,4116710029,1,0,1,1.0,0
15659,4116710031,1,0,1,-1.0,1
15660,4116720053,1,1,0,1.0,1
15661,4116780033,1,1,0,1.0,0
15662,4116850038,1,1,0,0.0,1
15663,4116870031,1,0,1,1.0,0
15664,4116970043,1,1,0,1.0,1
15665,4116990003,1,0,1,0.0,0
15666,4117010008,1,0,1,0.0,0
15667,4117070047,1,0,1,1.0,0
15668,4117080054,1,0,1,0.0,0
15669,4117100038,1,1,0,1.0,0
15670,4117100057,1,0,1,0.0,0
15671,4117210049,1,0,1,1.0,0
15672,4117210052,1,0,1,1.0,0
15673,4117220013,1,0,1,1.0,0
15674,4117240058,1,1,0,1.0,0
15675,4117250021,1,0,1,0.0,1
15676,4117260047,1,0,1,1.0,0
15677,4117270006,1,0,1,-1.0,0
15678,4117280060,1,0,1,1.0,0
15679,4117290031,1,0,1,0.0,0
15680,4117290067,1,0,1,1.0,0
15681,4117340030,1,1,0,1.0,0
15682,4117350056,1,0,1,1.0,1
15683,4117360011,1,0,1,0.0,1
15684,4117360014,1,0,1,0.0,1
15685,4117360019,2,1,0,0.0,1
15686,4117360025,1,1,0,1.0,0
15687,4117370005,1,0,1,1.0,0
15688,4117410032,1,1,0,1.0,1
15689,4117420007,1,0,1,0.0,1
15690,4117430058,1,0,1,1.0,1
15691,4117440001,1,1,0,-1.0,0
15692,4117450051,1,0,1,1.0,0
15693,4117460004,1,0,1,1.0,1
15694,4117460021,1,0,1,1.0,0
15695,4117460071,1,0,1,0.0,0
15696,4117470021,1,0,1,1.0,1
15697,4117520063,1,0,1,1.0,1
15698,4117550015,1,1,0,1.0,1
15699,4117550038,1,0,1,1.0,0
15700,4117550052,1,0,1,1.0,0
15701,4117550061,1,1,0,1.0,0
15702,4117560001,1,1,0,0.0,0
15703,4117560011,1,1,0,1.0,0
15704,4117560019,1,1,0,1.0,1
15705,4117560079,1,0,1,0.0,0
15706,4117560108,1,0,1,0.0,0
15707,4117570082,1,1,0,1.0,1
15708,4117580015,1,0,1,1.0,0
15709,4117580026,1,1,0,1.0,0
15710,4117580044,1,0,1,0.0,0
15711,4117580058,1,0,1,1.0,0
15712,4117580065,1,0,1,1.0,1
15713,4117580066,1,1,0,1.0,0
15714,4117580245,1,0,1,-1.0,0
15715,4117590033,1,0,1,1.0,0
15716,4117590067,1,0,1,1.0,0
15717,4117590074,2,0,1,1.0,0
15718,4117610035,1,0,1,1.0,0
15719,4117620011,1,1,0,1.0,1
15720,4117620021,1,1,0,1.0,1
15721,4117630029,1,0,1,1.0,0
15722,4117640017,1,0,1,0.0,0
15723,4117650003,1,0,1,0.0,1
15724,4117650004,1,0,1,1.0,1
15725,4117650029,1,1,0,1.0,1
15726,4117650031,1,0,1,1.0,0
15727,4117650047,1,1,0,1.0,1
15728,4117660049,1,0,1,1.0,0
15729,4117680077,1,1,0,1.0,0
15730,4117690029,1,0,1,0.0,1
15731,4117690055,1,0,1,0.0,0
15732,4117780100,1,1,0,1.0,0
15733,4117810311,1,0,1,1.0,0
15734,4117810325,1,0,1,1.0,1
15735,4117840007,1,1,0,1.0,1
15736,4117840014,1,0,1,0.0,1
15737,4117850027,1,0,1,1.0,0
15738,4117850038,1,0,1,1.0,0
15739,4117850041,1,0,1,0.0,1
15740,4117860024,1,0,1,0.0,0
15741,4117880005,1,1,0,1.0,0
15742,4117880034,1,0,1,0.0,1
15743,4117880054,1,1,0,1.0,1
15744,4117880056,1,1,0,1.0,0
15745,4117900009,1,0,1,2.0,0
15746,4117920053,1,0,1,1.0,1
15747,4117930072,1,1,0,1.0,0
15748,4117950073,1,0,1,1.0,0
15749,4118000001,1,1,0,1.0,1
15750,4118000013,1,1,0,1.0,1
15751,4118020025,1,0,1,0.0,0
15752,4118060010,1,1,0,-2.0,0
15753,4118060012,1,0,1,2.0,0
15754,4118080029,1,0,1,1.0,0
15755,4118080062,1,0,1,0.0,0
15756,4118090054,1,0,1,1.0,1
15757,4118150017,1,0,1,1.0,1
15758,4118150039,1,1,0,0.0,1
15759,4118160003,1,0,1,0.0,1
15760,4118160012,1,1,0,0.0,0
15761,4118160032,1,1,0,0.0,1
15762,4118160046,1,1,0,1.0,1
15763,4118160053,1,1,0,0.0,1
15764,4118180053,1,0,1,1.0,1
15765,4118190001,1,1,0,-1.0,0
15766,4118200011,1,0,1,1.0,0
15767,4118200029,1,0,1,0.0,1
15768,4118210024,1,1,0,0.0,0
15769,4118210030,1,1,0,0.0,0
15770,4118210046,1,1,0,1.0,1
15771,4118220033,1,0,1,0.0,0
15772,4118230013,1,1,0,0.0,0
15773,4118240058,1,1,0,1.0,0
15774,4118390041,1,1,0,1.0,1
15775,4118400044,1,0,1,0.0,0
15776,4118460033,1,0,1,1.0,1
15777,4118500025,1,0,1,0.0,1
15778,4118500040,1,0,1,0.0,0
15779,4118570018,1,0,1,1.0,0
15780,4118570045,1,1,0,0.0,1
15781,4118580057,1,0,1,0.0,0
15782,4118590020,1,0,1,1.0,1
15783,4118600035,1,0,1,0.0,0
15784,4118620054,1,0,1,0.0,0
15785,4118650037,1,0,1,2.0,0
15786,4118660054,1,0,1,1.0,1
15787,4118670031,1,0,1,1.0,0
15788,4118670038,1,0,1,1.0,1
15789,4118700001,1,0,1,1.0,0
15790,4118760111,1,1,0,1.0,0
15791,4118940027,1,0,1,-1.0,0
15792,4118940046,1,1,0,0.0,0
15793,4118950004,1,0,1,1.0,0
15794,4118960026,1,1,0,1.0,1
15795,4118970015,1,0,1,0.0,1
15796,4118970049,1,0,1,0.0,0
15797,4119240034,1,0,1,1.0,0
15798,4119250054,1,0,1,1.0,1
15799,4119270009,1,1,0,1.0,0
15800,4119280129,1,0,1,1.0,0
15801,4119360043,1,0,1,1.0,0
15802,4119380012,1,0,1,1.0,1
15803,4119390134,1,0,1,1.0,0
15804,4119420323,1,0,1,1.0,0
15805,4119470262,1,1,0,1.0,0
15806,4119540079,1,1,0,1.0,0
15807,4119560050,1,0,1,0.0,1
15808,4119660015,1,1,0,0.0,0
15809,4119660027,1,0,1,-1.0,0
15810,4119680070,1,0,1,1.0,0
15811,4119710009,1,1,0,0.0,0
15812,4119770028,1,0,1,0.0,0
15813,4119770049,1,0,1,1.0,0
15814,4119790009,1,1,0,1.0,1
15815,4119840046,1,1,0,1.0,0
15816,4119860007,1,1,0,1.0,1
15817,4119870022,1,0,1,1.0,0
15818,4119890060,1,0,1,1.0,0
15819,4119900021,1,0,1,1.0,1
15820,4119900048,1,0,1,1.0,1
15821,4119930047,1,1,0,0.0,0
15822,4119980234,1,0,1,1.0,1
15823,4119980236,1,1,0,1.0,1
15824,4119990062,1,0,1,1.0,1
15825,4120000020,1,0,1,1.0,1
15826,4120020086,1,1,0,1.0,1
15827,4120030015,1,1,0,1.0,0
15828,4120070218,1,0,1,1.0,1
15829,4120070235,1,0,1,1.0,0
15830,4120120018,1,0,1,1.0,1
15831,4120120029,1,0,1,1.0,0
15832,4120120187,1,0,1,0.0,1
15833,4120150078,1,0,1,1.0,0
15834,4120180008,1,0,1,1.0,0
15835,4120220029,1,0,1,0.0,0
15836,4120270113,1,0,1,1.0,1
15837,4120280038,1,1,0,0.0,0
15838,4120280062,1,1,0,0.0,1
15839,4120280064,1,0,1,1.0,0
15840,4120310042,1,0,1,1.0,0
15841,4120380049,1,1,0,1.0,0
15842,4120400067,1,1,0,1.0,0
15843,4120410053,1,1,0,1.0,1
15844,4120420007,1,0,1,1.0,0
15845,4120420037,1,0,1,1.0,1
15846,4120430084,1,1,0,1.0,0
15847,4120470065,1,1,0,1.0,1
15848,4120490008,1,1,0,0.0,0
15849,4120520038,1,0,1,1.0,1
15850,4120520040,1,0,1,1.0,0
15851,4120550051,1,0,1,1.0,1
15852,4120560009,1,0,1,0.0,0
15853,4120560047,1,0,1,1.0,1
15854,4120600082,1,1,0,0.0,0
15855,4120600094,1,0,1,1.0,1
15856,4120660030,1,0,1,1.0,1
15857,4120700064,1,1,0,0.0,0
15858,4120700103,1,0,1,1.0,0
15859,4120710003,1,1,0,1.0,1
15860,4120710004,1,0,1,1.0,1
15861,4120730416,1,0,1,1.0,0
15862,4120750030,1,0,1,1.0,1
15863,4120750034,1,0,1,1.0,1
15864,4120750055,1,1,0,0.0,1
15865,4120750059,1,0,1,1.0,1
15866,4120760115,1,0,1,1.0,1
15867,4120810164,1,1,0,1.0,0
15868,4120810167,1,1,0,1.0,0
15869,4120840144,1,1,0,0.0,0
15870,4120850037,1,0,1,1.0,1
15871,4120850048,1,0,1,1.0,0
15872,4120870117,1,0,1,1.0,1
15873,4120890149,1,0,1,1.0,1
15874,4120900038,1,1,0,1.0,0
15875,4120910026,1,0,1,0.0,0
15876,4120910151,1,0,1,1.0,1
15877,4120930020,1,0,1,0.0,0
15878,4121010030,1,0,1,-2.0,0
15879,4121020005,1,1,0,1.0,0
15880,4121060018,1,0,1,1.0,1
15881,4121060021,1,0,1,0.0,0
15882,4121090037,1,1,0,1.0,1
15883,4121090040,1,1,0,1.0,0
15884,4121100040,1,0,1,1.0,1
15885,4121120003,1,1,0,0.0,0
15886,4121130016,1,0,1,1.0,0
15887,4121140019,1,0,1,1.0,0
15888,4121140040,1,0,1,1.0,1
15889,4121290046,1,0,1,0.0,0
15890,4121290056,1,1,0,1.0,1
15891,4121310004,1,1,0,1.0,1
15892,4121330014,1,0,1,1.0,1
15893,4121450009,1,0,1,1.0,1
15894,4121520040,1,0,1,0.0,0
15895,4121520046,1,0,1,1.0,0
15896,4121520047,1,1,0,1.0,0
15897,4121540012,1,0,1,1.0,1
15898,4121590032,1,1,0,1.0,1
15899,4121610004,1,1,0,0.0,0
15900,4121630029,1,1,0,1.0,1
15901,4121630043,1,0,1,0.0,1
15902,4121690022,1,1,0,1.0,1
15903,4121710006,1,1,0,1.0,0
15904,4121710016,1,1,0,0.0,0
15905,4121710036,1,0,1,1.0,1
15906,4121710044,1,0,1,0.0,1
15907,4121750069,1,0,1,1.0,0
15908,4121800031,1,0,1,1.0,0
15909,4121810017,1,0,1,1.0,1
15910,4121850053,1,0,1,1.0,0
15911,4121880008,1,1,0,0.0,0
15912,4121890007,1,0,1,3.0,0
15913,4121890054,1,0,1,1.0,0
15914,4121910074,1,0,1,1.0,1
15915,4121930078,1,0,1,1.0,0
15916,4121940016,1,0,1,0.0,0
15917,4121940049,1,0,1,0.0,0
15918,4121940062,1,0,1,0.0,0
15919,4121990018,1,0,1,1.0,0
15920,4121990052,1,1,0,1.0,0
15921,4122020003,1,0,1,0.0,0
15922,4122020046,1,1,0,1.0,0
15923,4122110003,1,1,0,1.0,0
15924,4122110020,1,0,1,0.0,1
15925,4122110045,1,0,1,0.0,0
15926,4122110049,1,1,0,1.0,1
15927,4122120022,1,0,1,0.0,0
15928,4122120034,1,0,1,1.0,1
15929,4122120050,1,1,0,1.0,1
15930,4122140013,1,0,1,1.0,0
15931,4122140044,1,1,0,1.0,1
15932,4122150026,1,1,0,1.0,1
15933,4122150028,1,0,1,1.0,1
15934,4122160002,1,0,1,0.0,0
15935,4122160007,2,1,0,0.0,0
15936,4122160035,1,1,0,1.0,0
15937,4122170030,1,1,0,1.0,0
15938,4122170043,1,0,1,1.0,0
15939,4122190008,1,0,1,1.0,0
15940,4122190018,1,0,1,1.0,1
15941,4122190023,1,0,1,1.0,1
15942,4122200038,1,1,0,1.0,1
15943,4122220024,1,0,1,1.0,1
15944,4122230013,1,0,1,1.0,1
15945,4122400016,1,1,0,0.0,0
15946,4122430032,1,1,0,1.0,0
15947,4122440037,1,0,1,0.0,0
15948,4122450004,1,1,0,1.0,1
15949,4122450014,1,0,1,1.0,1
15950,4122450016,1,0,1,1.0,1
15951,4122460029,1,0,1,1.0,1
15952,4122480001,1,1,0,0.0,0
15953,4122500048,1,0,1,1.0,1
15954,4122500058,1,1,0,1.0,0
15955,4122510016,1,1,0,0.0,0
15956,4122510039,1,0,1,0.0,0
15957,4122510041,1,0,1,1.0,0
15958,4122530005,1,1,0,1.0,1
15959,4122550006,1,1,0,1.0,1
